Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Weighted-mean MO in tract parahippocampal part of cingulum (left),25548,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.993680939075825,,,,continuous-25548-both_sexes--irnt
Age hayfever or allergic rhinitis diagnosed by doctor,22146,continuous,,Online follow-up > Work environment > Medical information,,16495,,0.994549656312063,,,,continuous-22146-both_sexes--irnt
Cardiac index during PWA,12702,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,16709,,0.995936622870605,,,,continuous-12702-both_sexes--irnt
Mean MD in splenium of corpus callosum on FA skeleton,25108,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.998217400566866,,,,continuous-25108-both_sexes--irnt
Deep venous thrombosis (dvt),20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,5615,275928,1,0.00424682912560755,,,categorical-20002-both_sexes-1094-
Diabetes,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,11011,270532,1,-0.00139990398380491,,,categorical-20002-both_sexes-1220-
Osteoarthritis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,23012,258531,1,0.00314538244564645,,,categorical-20002-both_sexes-1465-
Hiatus hernia,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,6508,275035,1,-0.00276882701069125,,,categorical-20002-both_sexes-1474-
Multivitamins,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,8655,272888,1,-0.010067940801952,,,categorical-20003-both_sexes-1140852976-
Amitriptyline,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,5245,276298,1,0.00746166952931988,,,categorical-20003-both_sexes-1140879616-
Amlodipine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,11405,270138,1,-0.00340505759107251,,,categorical-20003-both_sexes-1140879802-
Diclofenac,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,5795,275748,1,0.00227028278925855,,,categorical-20003-both_sexes-1140884488-
Perindopril,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3860,277683,1,0.0133610126883703,,,categorical-20003-both_sexes-1140888560-
Bendroflumethiazide,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,15702,265841,1,0.00444400761466187,,,categorical-20003-both_sexes-1141194794-
Appendicectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,33508,248035,1,-0.00463790378312489,,,categorical-20004-both_sexes-1458-
Tonsillectomy +/- adenoids,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,41947,239596,1,0.0010601925983113,,,categorical-20004-both_sexes-1478-
Varicose vein surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,11457,270086,1,0.00270275567493919,,,categorical-20004-both_sexes-1479-
Foot surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,5519,276024,1,0.00569131539974988,,,categorical-20004-both_sexes-1494-
Dilatation and curettage/d+c,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,15951,137377,1,-0.0063902124973163,,,categorical-20004-both_sexes-1510-
Endoscopy / gastroscopy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,5625,275918,1,0.00438030917722396,,,categorical-20004-both_sexes-1517-
Laparoscopy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,4963,148365,1,0.0105783846860037,,,categorical-20004-both_sexes-1520-
Smoking status,20116,categorical,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,100268,180126,1,-0.00181944698989861,,,categorical-20116-both_sexes-1-
Ever addicted to any substance or behaviour,20401,categorical,,Online follow-up > Mental health > Addictions,,5500,86796,1,-0.0103171850455283,,,categorical-20401-both_sexes--
Mental health problems ever diagnosed by a professional,20544,categorical,,Online follow-up > Mental health > Mental distress,,5201,87879,1,-0.0058560005703906,,,categorical-20544-both_sexes-6-
Doctor diagnosed hayfever or allergic rhinitis,22126,categorical,,Online follow-up > Work environment > Medical information,,16495,55692,1,-0.00445503638620015,,,categorical-22126-both_sexes--
Doctor diagnosed asthma,22127,categorical,,Online follow-up > Work environment > Medical information,,9174,63013,1,0.00434425207510699,,,categorical-22127-both_sexes--
Fractured/broken bones in last 5 years,2463,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,26985,253043,1,-0.00281402941599384,,,categorical-2463-both_sexes--
Ever used hormone-replacement therapy (HRT),2814,categorical,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,59542,93303,1,0.00405556635561544,,,categorical-2814-both_sexes--
G45.1 Fibreoptic endoscopic examination of upper gastrointestinal tract and biopsy of lesion of upper gastrointestinal tract,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,33796,247790,1,0.00165667595664281,,,categorical-41200-both_sexes-G451-
K63.4 Coronary arteriography using two catheters,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4843,276743,1,0.00236371214857967,,,categorical-41200-both_sexes-K634-
K63.6 Coronary arteriography NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4010,277576,1,0.0131214894429394,,,categorical-41200-both_sexes-K636-
M70.3 Rectal needle biopsy of prostate,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3939,124299,1,0.0073530919981529,,,categorical-41200-both_sexes-M703-
U05.1 Computed tomography of head,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6663,274923,1,-0.00584777667873018,,,categorical-41200-both_sexes-U051-
W40.1 Primary total prosthetic replacement of knee joint using cement,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5587,275999,1,-0.00213132971901528,,,categorical-41200-both_sexes-W401-
W82.2 Endoscopic resection of semilunar cartilage NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8322,273264,1,-0.00943285034128567,,,categorical-41200-both_sexes-W822-
Y53.5 Approach to organ under image intensifier,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4906,276680,1,0.00951810104566832,,,categorical-41210-both_sexes-Y535-
Y75.2 Laparoscopic approach to abdominal cavity NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,10319,271267,1,0.00472057953982221,,,categorical-41210-both_sexes-Y752-
Y82.2 Injection of local anaesthetic NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5806,275780,1,0.00947410222389115,,,categorical-41210-both_sexes-Y822-
Z27.2 Stomach,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,20131,261455,1,-0.00588516140591772,,,categorical-41210-both_sexes-Z272-
Z27.4 Duodenum,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,21575,260011,1,0.00450508977782909,,,categorical-41210-both_sexes-Z274-
Z28.5 Descending colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6798,274788,1,-0.00510118988695009,,,categorical-41210-both_sexes-Z285-
Z28.6 Sigmoid colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,11236,270350,1,0.000213395123698349,,,categorical-41210-both_sexes-Z286-
Z84.6 Knee joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6047,275539,1,0.00127862869424767,,,categorical-41210-both_sexes-Z846-
Z92.6 Abdomen NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6913,274673,1,-0.00555288067816571,,,categorical-41210-both_sexes-Z926-
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",6152,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,5730,275269,1,0.00307219923612419,,,categorical-6152-both_sexes-5-
Food weight,100001,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,1,0.000535051988072418,,,continuous-100001-both_sexes--irnt
Carbohydrate,100005,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,1,0.00315916484937315,,,continuous-100005-both_sexes--irnt
Carotene,100019,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,1,-0.00386341997141229,,,continuous-100019-both_sexes--irnt
Past tobacco smoking,1249,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,259498,,1,0.000616942970118524,,,continuous-1249-both_sexes--
Birth weight,20022,continuous,,UK Biobank Assessment Centre > Verbal interview > Early life factors,,160344,,1,-0.00072072720590572,,,continuous-20022-both_sexes--irnt
"Forced expiratory volume in 1-second (FEV1), Best measure",20150,continuous,,UK Biobank Assessment Centre > Physical measures > Spirometry,,208760,,1,-0.000459109747413178,,,continuous-20150-both_sexes--irnt
"Forced vital capacity (FVC), Best measure",20151,continuous,,UK Biobank Assessment Centre > Physical measures > Spirometry,,208760,,1,-0.000317895803259137,,,continuous-20151-both_sexes--irnt
Pack years adult smoking as proportion of life span exposed to smoking,20162,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,85404,,1,-0.000221390736330163,,,continuous-20162-both_sexes--irnt
Recent easy annoyance or irritability,20505,continuous,,Online follow-up > Mental health > Anxiety,,92891,,1,0.000128371481752365,,,continuous-20505-both_sexes--
Recent lack of interest or pleasure in doing things,20514,continuous,,Online follow-up > Mental health > Depression,,93113,,1,-0.000304256930121877,,,continuous-20514-both_sexes--
Recent changes in speed/amount of moving or speaking,20518,continuous,,Online follow-up > Mental health > Depression,,93185,,1,0.000669312903697726,,,continuous-20518-both_sexes--
Body fat percentage,23099,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276563,,1,0.000236788150535722,,,continuous-23099-both_sexes--irnt
Whole body fat-free mass,23101,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276694,,1,-0.00000343868615523197,,,continuous-23101-both_sexes--irnt
Whole body water mass,23102,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276713,,1,-0.0000864715034846251,,,continuous-23102-both_sexes--irnt
Arm fat-free mass (right),23121,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276631,,1,-0.000536461147502448,,,continuous-23121-both_sexes--irnt
Arm predicted mass (right),23122,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276628,,1,-0.000098671044751128,,,continuous-23122-both_sexes--irnt
Trunk fat percentage,23127,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276550,,1,0.000279462786378077,,,continuous-23127-both_sexes--irnt
Trunk fat-free mass,23129,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276500,,1,-0.000576778614477221,,,continuous-23129-both_sexes--irnt
Trunk predicted mass,23130,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276472,,1,-0.00057924562674223,,,continuous-23130-both_sexes--irnt
White blood cell (leukocyte) count,30000,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273541,,1,0.000637733207361292,,,continuous-30000-both_sexes--irnt
Mean corpuscular volume,30040,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273540,,1,-0.00154803528902604,,,continuous-30040-both_sexes--irnt
Lymphocyte count,30120,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273110,,1,0.00160750370030445,,,continuous-30120-both_sexes--irnt
Basophill count,30160,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273110,,1,-0.000923328889354788,,,continuous-30160-both_sexes--
Microalbumin in urine,30500,continuous,,Biological samples > Assay results > Urine assays,,85030,,1,-0.000339626132035175,,,continuous-30500-both_sexes--irnt
Apolipoprotein B,30640,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,267235,,1,0.000930181880313349,,,continuous-30640-both_sexes--irnt
IGF-1,30770,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,267102,,1,0.00143595205729498,,,continuous-30770-both_sexes--irnt
Age last used hormone-replacement therapy (HRT),3546,continuous,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,44368,,1,-0.000158404151312967,,,continuous-3546-both_sexes--irnt
Seated height,51,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures,,280890,,1,-0.000567131966280547,,,continuous-51-both_sexes--irnt
"ECG, load",5984,continuous,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,53191,,1,0.000771552936984967,,,continuous-5984-both_sexes--irnt
Maximum workload during fitness test,6032,continuous,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,53339,,1,-0.000211160710074441,,,continuous-6032-both_sexes--irnt
B34 Viral infection of unspecified site,130224,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,6347,275238,1,0.00256457273460611,,,icd_first_occurrence-130224-both_sexes--
B35 Dermatophytosis,130226,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,18717,262868,1,0.00111203238560547,,,icd_first_occurrence-130226-both_sexes--
D64 Other anaemias,130648,icd_first_occurrence,,"Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders",,11948,269637,1,-0.000714806310404325,,,icd_first_occurrence-130648-both_sexes--
E14 Unspecified diabetes mellitus,130714,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,12379,269206,1,-0.005273552161446,,,icd_first_occurrence-130714-both_sexes--
F10 Mental and behavioural disorders due to use of alcohol,130854,icd_first_occurrence,,Health-related outcomes > First occurrences > Mental and behavioural disorders,,5462,276123,1,-0.00163077264031428,,,icd_first_occurrence-130854-both_sexes--
G43 Migraine,131052,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,13949,267636,1,-0.00142806028093787,,,icd_first_occurrence-131052-both_sexes--
G45 Transient cerebral ischaemic attacks and related syndromes,131056,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,4669,276916,1,0.00943704423058404,,,icd_first_occurrence-131056-both_sexes--
G56 Mononeuropathies of upper limb,131074,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,13023,268562,1,-0.000317919641350596,,,icd_first_occurrence-131074-both_sexes--
H26 Other cataract,131166,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,17311,264274,1,0.00125717036523377,,,icd_first_occurrence-131166-both_sexes--
H35 Other retinal disorders,131182,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,6389,275196,1,-0.00234380333810955,,,icd_first_occurrence-131182-both_sexes--
H61 Other disorders of external ear,131224,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,17767,263818,1,0.00165230920038095,,,icd_first_occurrence-131224-both_sexes--
