Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
K75.1 Percutaneous transluminal balloon angioplasty and insertion of 1-2 drug-eluting stents into coronary artery,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2770,278816,0.819895146003355,0.00428769454472701,,,categorical-41200-both_sexes-K751-
Mean OD in posterior limb of internal capsule on FA skeleton (right),25410,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.819964606317998,0.00768670506914962,,,continuous-25410-both_sexes--irnt
Weighted-mean ICVF in tract medial lemniscus (right),25668,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.820307361867215,0.00236884514736127,,,continuous-25668-both_sexes--irnt
Mean L2 in cingulum hippocampus on FA skeleton (right),25284,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.820780966065675,-0.00504676891155495,,,continuous-25284-both_sexes--irnt
Mean MD in retrolenticular part of internal capsule on FA skeleton (left),25125,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.821416870806124,-0.000256468121984545,,,continuous-25125-both_sexes--irnt
Psoriasis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,3135,278408,0.821533478263804,-0.00482706871231338,,,categorical-20002-both_sexes-1453-
Pulse wave reflection index,4195,continuous,,UK Biobank Assessment Centre > Physical measures > Arterial stiffness,,101696,,0.821601862765983,0.00309001656745089,,,continuous-4195-both_sexes--irnt
Basal cell carcinoma,20001,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2607,278936,0.821710144123906,0.00607078406589396,,,categorical-20001-both_sexes-1061-
End systolic pressure during PWA,12683,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17134,,0.822929751431194,-0.00485597581325163,,,continuous-12683-both_sexes--irnt
V54.4 Injection around spinal facet of spine,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3078,278508,0.82311080944493,-0.00417261626820832,,,categorical-41200-both_sexes-V544-
Mean OD in fornix cres+stria terminalis on FA skeleton (right),25430,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.82326002287984,0.00731534858323001,,,continuous-25430-both_sexes--irnt
Spine arthritis/spondylitis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2439,279104,0.824439038982937,0.00554258627051187,,,categorical-20002-both_sexes-1311-
Depression,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,16242,265301,0.825049862504248,0.00209204278961273,,,categorical-20002-both_sexes-1286-
Alcohol,100022,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.825689769930393,-0.00402580401424797,,,continuous-100022-both_sexes--
Volume of white matter (normalised for head size),25007,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16052,,0.825922686370824,0.00686984726404823,,,continuous-25007-both_sexes--irnt
L71 Rosacea,131792,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,3334,278251,0.825993038852991,-0.00254066343071127,,,icd_first_occurrence-131792-both_sexes--
Mean L2 in external capsule on FA skeleton (left),25281,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.827092655452123,0.00703034502536156,,,continuous-25281-both_sexes--irnt
Mean L2 in cerebral peduncle on FA skeleton (right),25262,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.827562944635522,0.00742215813057205,,,continuous-25262-both_sexes--irnt
Weighted-mean MO in tract superior thalamic radiation (right),25566,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.828103056951524,-0.00375556077243424,,,continuous-25566-both_sexes--irnt
Mean L1 in posterior limb of internal capsule on FA skeleton (left),25219,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.828191478455619,-0.00745223061374108,,,continuous-25219-both_sexes--irnt
Y50.8 Other specified approach through abdominal cavity,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4558,277028,0.828339053047196,-0.0135533346315605,,,categorical-41210-both_sexes-Y508-
Volume of grey matter in Hippocampus (left),25886,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.82881393432526,0.00644192863259878,,,continuous-25886-both_sexes--irnt
Weighted-mean ISOVF in tract posterior thalamic radiation (right),25724,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.829574258951125,-0.00713922930531824,,,continuous-25724-both_sexes--irnt
Weighted-mean FA in tract inferior fronto-occipital fasciculus (left),25500,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.829643287703881,-0.00734151992539312,,,continuous-25500-both_sexes--irnt
D70 Agranulocytosis,130660,icd_first_occurrence,,"Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders",,2902,278683,0.830553336284804,0.000291925320708438,,,icd_first_occurrence-130660-both_sexes--
H66 Suppurative and unspecified otitis media,131230,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,5895,275690,0.831796055160073,-0.00136595400929844,,,icd_first_occurrence-131230-both_sexes--
Weighted-mean OD in tract medial lemniscus (right),25695,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.832264728462495,-0.00276972098794444,,,continuous-25695-both_sexes--irnt
B95 Streptococcus and staphylococcus as the cause of diseases classified to other chapters,130336,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,3299,278286,0.832449795365326,-0.00479327252536018,,,icd_first_occurrence-130336-both_sexes--
"Volume of grey matter in Temporal Fusiform Cortex, anterior division (right)",25855,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.832532362300641,0.00642363313337129,,,continuous-25855-both_sexes--irnt
U21.2 Computed tomography NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4346,277240,0.833054632427658,-0.0131133243869187,,,categorical-41210-both_sexes-U212-
Weighted-mean L3 in tract forceps minor,25634,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.834134423660769,0.00479650343306778,,,continuous-25634-both_sexes--irnt
Wheeze or whistling in the chest in last year,2316,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing,,57451,218677,0.834134640728615,-0.000464895076025452,,,categorical-2316-both_sexes--
Eczema/dermatitis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,7148,274395,0.834287942194191,-0.00950199346472804,,,categorical-20002-both_sexes-1452-
Weighted-mean FA in tract anterior thalamic radiation (left),25490,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.834628461676136,0.00712383406165004,,,continuous-25490-both_sexes--irnt
D64 Other anaemias,130648,icd_first_occurrence,,"Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders",,11948,269637,0.834784290174746,-0.00227332006205284,,,icd_first_occurrence-130648-both_sexes--
Weighted-mean OD in tract posterior thalamic radiation (right),25697,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.83593363272335,0.00704675821026989,,,continuous-25697-both_sexes--irnt
Weighted-mean MO in tract corticospinal tract (right),25551,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.836251326775572,-0.00730658109827578,,,continuous-25551-both_sexes--irnt
Mean L1 in genu of corpus callosum on FA skeleton,25202,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.836957210309944,0.00691875742159195,,,continuous-25202-both_sexes--irnt
Warfarin,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2703,278840,0.837107045178206,0.00211035818381959,,,categorical-20003-both_sexes-1140888266-
Weighted-mean L1 in tract anterior thalamic radiation (left),25571,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.837687952200611,0.00644042167527697,,,continuous-25571-both_sexes--irnt
Z29.1 Rectum,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8132,273454,0.838060961270654,-0.0111977031077392,,,categorical-41210-both_sexes-Z291-
Seretide 50 evohaler,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3369,278174,0.840328683882092,-0.00527241066616454,,,categorical-20003-both_sexes-1141176832-
Mean OD in pontine crossing tract on FA skeleton,25393,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.840987122437499,0.00450218742807072,,,continuous-25393-both_sexes--irnt
B96 Other bacterial agents as the cause of diseases classified to other chapters,130338,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,7068,274517,0.841623676533943,0.0104555978956669,,,icd_first_occurrence-130338-both_sexes--
Ear surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,4376,277167,0.842644697615394,-0.0147146783537787,,,categorical-20004-both_sexes-1127-
Mean arterial pressure during PWA,12687,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17183,,0.843456333347484,-0.00727239395845906,,,continuous-12687-both_sexes--irnt
Z27.6 Ileum,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6375,275211,0.843485186549588,-0.00420139409089481,,,categorical-41210-both_sexes-Z276-
"N83 Noninflammatory disorders of ovary, fallopian tube and broad ligament",132128,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,7031,146316,0.843843604806875,-0.0086493083425594,,,icd_first_occurrence-132128-both_sexes--
Mean ISOVF in posterior corona radiata on FA skeleton (right),25466,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.845828688675531,0.00681622599153359,,,continuous-25466-both_sexes--irnt
Weighted-mean L3 in tract uncinate fasciculus (right),25649,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.84612620023057,-0.00675682006835132,,,continuous-25649-both_sexes--irnt
Mean FA in external capsule on FA skeleton (left),25089,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.846448332610471,-0.00678893010929229,,,continuous-25089-both_sexes--irnt
Birth weight,20022,continuous,,UK Biobank Assessment Centre > Verbal interview > Early life factors,,160344,,0.846675594170523,0.00225838052563808,,,continuous-20022-both_sexes--irnt
Mean MO in body of corpus callosum on FA skeleton,25155,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.848014755490904,0.00652205572404702,,,continuous-25155-both_sexes--irnt
N20 Calculus of kidney and ureter,132036,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,4243,277342,0.849123607402244,-0.00941184419796851,,,icd_first_occurrence-132036-both_sexes--
L82 Seborrhoeic keratosis,131806,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,17746,263839,0.849474962439956,0.00692555471749515,,,icd_first_occurrence-131806-both_sexes--
Mean L2 in anterior limb of internal capsule on FA skeleton (left),25265,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.8501307990247,0.00160535154923585,,,continuous-25265-both_sexes--irnt
Mean ISOVF in posterior limb of internal capsule on FA skeleton (right),25458,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.851329430422638,-0.0067941598808425,,,continuous-25458-both_sexes--irnt
Weighted-mean ISOVF in tract anterior thalamic radiation (left),25706,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.851338448898044,0.006417472024657,,,continuous-25706-both_sexes--irnt
Aspirin,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,36597,244946,0.851545976400284,-0.00556978900220313,,,categorical-20003-both_sexes-1140868226-
Weighted-mean FA in tract medial lemniscus (right),25506,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.852216466622058,0.00683146127613309,,,continuous-25506-both_sexes--irnt
M45.9 Unspecified diagnostic endoscopic examination of bladder,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,18397,263189,0.852268634090112,-0.00686376694925815,,,categorical-41200-both_sexes-M459-
Ever contemplated self-harm,20485,continuous,,Online follow-up > Mental health > Self-harm behaviours,,92964,,0.852467681049259,-0.000960238833571115,,,continuous-20485-both_sexes--
Ventricular rate,12336,continuous,,"UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead",,18166,,0.855488565982113,-0.00629844396644226,,,continuous-12336-both_sexes--irnt
Mean L1 in cerebral peduncle on FA skeleton (right),25214,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.856754806260776,0.00664317762673917,,,continuous-25214-both_sexes--irnt
