Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Weighted-mean FA in tract anterior thalamic radiation (right),25491,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.815967657968781,0.00447239927281175,,,continuous-25491-both_sexes--irnt
Mean L3 in anterior limb of internal capsule on FA skeleton (right),25312,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.816081771084494,0.00469481742750106,,,continuous-25312-both_sexes--irnt
Ever had period extreme irritability,20502,categorical,,Online follow-up > Mental health > Mania,,23782,66732,0.816419887913653,0.00476311701189215,,,categorical-20502-both_sexes--
Mean FA in anterior corona radiata on FA skeleton (left),25079,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.81713641161367,-0.00269019036653369,,,continuous-25079-both_sexes--irnt
K63.3 Angiocardiography of left side of heart NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5383,276203,0.817296357346083,-0.00911550475074858,,,categorical-41200-both_sexes-K633-
Mean MO in tapetum on FA skeleton (right),25198,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.817425076547433,0.00507267238119085,,,continuous-25198-both_sexes--irnt
Volume of grey matter in I-IV Cerebellum (left),25893,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.818196352510044,-0.00467264874401616,,,continuous-25893-both_sexes--irnt
Mean L3 in superior fronto-occipital fasciculus on FA skeleton (right),25338,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.81833339753619,0.00279438691181624,,,continuous-25338-both_sexes--irnt
Calcium,30680,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,246181,,0.818840720569381,-0.00101524143927845,,,continuous-30680-both_sexes--irnt
Mean FA in body of corpus callosum on FA skeleton,25059,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.818992465544267,-0.00106022335772646,,,continuous-25059-both_sexes--irnt
Seated height,51,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures,,280890,,0.819077589287953,0.000696218594851439,,,continuous-51-both_sexes--irnt
"Volume of grey matter in Temporal Fusiform Cortex, posterior division (left)",25856,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.820137324507088,-0.0043988361579121,,,continuous-25856-both_sexes--irnt
H52 Disorders of refraction and accommodation,131208,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,2944,278641,0.820406512773637,-0.0119437489319696,,,icd_first_occurrence-131208-both_sexes--
Mean FA in anterior corona radiata on FA skeleton (right),25078,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.820518812815872,0.00126644941467837,,,continuous-25078-both_sexes--irnt
Leg fat-free mass (left),23117,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276664,,0.820598896182879,-0.000556559792461432,,,continuous-23117-both_sexes--irnt
Mean L1 in external capsule on FA skeleton (left),25233,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.820974301165423,0.00469016982293617,,,continuous-25233-both_sexes--irnt
Weighted-mean ISOVF in tract corticospinal tract (left),25712,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.821237994359363,0.00152104581624798,,,continuous-25712-both_sexes--irnt
Weighted-mean L1 in tract middle cerebellar peduncle,25585,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.821585230813688,-0.00488465542705753,,,continuous-25585-both_sexes--irnt
Z92.6 Abdomen NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6913,274673,0.823292580394057,0.00768448399067844,,,categorical-41210-both_sexes-Z926-
Mean L1 in superior fronto-occipital fasciculus on FA skeleton (left),25243,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.8233021485821,0.00469046164429607,,,continuous-25243-both_sexes--irnt
Weighted-mean ICVF in tract posterior thalamic radiation (right),25670,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.823839026177407,0.00444897598287687,,,continuous-25670-both_sexes--irnt
I49 Other cardiac arrhythmias,131352,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,5189,276396,0.823887152777259,-0.0083314028101384,,,icd_first_occurrence-131352-both_sexes--
"J38 Diseases of vocal cords and larynx, not elsewhere classified",131480,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,1726,279859,0.824032188867974,-0.0152544592338317,,,icd_first_occurrence-131480-both_sexes--
Rosuvastatin,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1695,279848,0.824428460780816,-0.0148166165405623,,,categorical-20003-both_sexes-1141192410-
Weighted-mean OD in tract forceps minor,25688,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.82452204369294,-0.00498448288532122,,,continuous-25688-both_sexes--irnt
Felodipine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2416,279127,0.824587754359933,-0.00676705073240408,,,categorical-20003-both_sexes-1140888646-
Mean ISOVF in anterior corona radiata on FA skeleton (right),25462,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.824916346954849,-0.0012454814387008,,,continuous-25462-both_sexes--irnt
Mean FA in corticospinal tract on FA skeleton (left),25063,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.825000052492772,-0.00154749222992599,,,continuous-25063-both_sexes--irnt
Weighted-mean L3 in tract superior longitudinal fasciculus (right),25645,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.825275806719256,-0.00208884373720434,,,continuous-25645-both_sexes--irnt
T86.2 Sampling of axillary lymph nodes,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1664,151684,0.825434777124132,-0.0155490711472959,,,categorical-41210-both_sexes-T862-
H90 Conductive and sensorineural hearing loss,131258,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,4147,277438,0.82565676416194,-0.00995471845336868,,,icd_first_occurrence-131258-both_sexes--
Mean MD in cingulum hippocampus on FA skeleton (left),25141,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.826383391866987,0.00493408257154496,,,continuous-25141-both_sexes--irnt
Basal metabolic rate,23105,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276703,,0.826508599408248,-0.000459125897210524,,,continuous-23105-both_sexes--irnt
Mean L2 in anterior corona radiata on FA skeleton (left),25271,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.826761979796689,0.00236244141218348,,,continuous-25271-both_sexes--irnt
Arm fat-free mass (right),23121,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276631,,0.827092962012793,-0.000459841681813418,,,continuous-23121-both_sexes--irnt
"L02 Cutaneous abscess, furuncle and carbuncle",131700,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,6478,275107,0.827520323598396,0.00457137538589649,,,icd_first_occurrence-131700-both_sexes--
Mean MD in anterior limb of internal capsule on FA skeleton (right),25120,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.82760808256052,0.00451017062909142,,,continuous-25120-both_sexes--irnt
Mean MD in cerebral peduncle on FA skeleton (right),25118,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.827628250679623,0.00486489198358718,,,continuous-25118-both_sexes--irnt
Volume of putamen (right),25016,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.828667591041915,-0.00310811963394536,,,continuous-25016-both_sexes--irnt
Chronic sinusitis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1787,279756,0.828795662154278,0.00647533458196619,,,categorical-20002-both_sexes-1416-
Muscle/soft tissue surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,7973,273570,0.828797582468427,0.0070777544966956,,,categorical-20004-both_sexes-1297-
Y02.2 Insertion of prosthesis into organ NOC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1688,279898,0.828906894082435,-0.0142210238529228,,,categorical-41210-both_sexes-Y022-
Ever thought that life not worth living,20479,continuous,,Online follow-up > Mental health > Self-harm behaviours,,92725,,0.829133291869179,0.000121377268793527,,,continuous-20479-both_sexes--
Weighted-mean L2 in tract uncinate fasciculus (right),25622,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.829196167726791,-0.000756453876662841,,,continuous-25622-both_sexes--irnt
"L98 Other disorders of skin and subcutaneous tissue, not elsewhere classified",131836,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,26561,255024,0.829328405469252,0.00402130820819205,,,icd_first_occurrence-131836-both_sexes--
Vascular/heart problems diagnosed by doctor,6150,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,4212,276712,0.829340979872755,-0.00988934178851859,,,categorical-6150-both_sexes-3-
Weighted-mean MD in tract corticospinal tract (left),25523,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.829474303805971,0.0047038006617984,,,continuous-25523-both_sexes--irnt
H40 Glaucoma,131186,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,8243,273342,0.830306405049986,-0.00492002330142038,,,icd_first_occurrence-131186-both_sexes--
Weighted-mean L1 in tract medial lemniscus (right),25587,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.831114479500169,0.0048723368260764,,,continuous-25587-both_sexes--irnt
Bipolar and major depression status,20126,categorical,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,,5418,68724,0.831793036264104,0.000335753618202521,,,categorical-20126-both_sexes-3-
Gastro-oesophageal reflux (gord) / gastric reflux,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,12062,269481,0.83183424298928,-0.0057957953001701,,,categorical-20002-both_sexes-1138-
Myomectomy/fibroids removed,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1594,151734,0.832396200175914,-0.012708893004775,,,categorical-20004-both_sexes-1509-
Mean L2 in inferior cerebellar peduncle on FA skeleton (right),25258,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.832545808203439,-0.00222721873165627,,,continuous-25258-both_sexes--irnt
Q01.3 Excision of lesion of cervix uteri,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1667,151681,0.834113799444105,-0.0151515361472541,,,categorical-41200-both_sexes-Q013-
Mean OD in superior corona radiata on FA skeleton (right),25416,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.835171014173259,-0.00479843013802766,,,continuous-25416-both_sexes--irnt
Glaucoma,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2899,278644,0.835839321676773,-0.0115060479792791,,,categorical-20002-both_sexes-1277-
K90 Intestinal malabsorption,131688,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,2378,279207,0.836832705331509,-0.00668080178145741,,,icd_first_occurrence-131688-both_sexes--
Weighted-mean L3 in tract corticospinal tract (left),25631,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.838687613907826,0.000525715412577792,,,continuous-25631-both_sexes--irnt
W82.2 Endoscopic resection of semilunar cartilage NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8322,273264,0.839837552377546,0.00393475199908192,,,categorical-41200-both_sexes-W822-
N97 Female infertility,132156,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,2236,151111,0.839998816925774,-0.00260975678519836,,,icd_first_occurrence-132156-both_sexes--
Volume of grey matter in Intracalcarine Cortex (right),25829,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.840741201009737,-0.00432526730341932,,,continuous-25829-both_sexes--irnt
Volume of grey matter in Crus II Cerebellum (vermis),25904,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.841068564045932,-0.00447243427246571,,,continuous-25904-both_sexes--irnt
Clopidogrel,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1726,279817,0.841189265651311,-0.0144232649741782,,,categorical-20003-both_sexes-1141168318-
N73 Other female pelvic inflammatory diseases,132112,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,2589,150758,0.841396007928908,-0.0079228844553099,,,icd_first_occurrence-132112-both_sexes--
Weighted-mean ICVF in tract forceps minor,25661,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.84185317318768,0.00122427179467495,,,continuous-25661-both_sexes--irnt
