Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Mean ISOVF in anterior limb of internal capsule on FA skeleton (right),25456,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.918735613935521,-0.00318763490447685,,,continuous-25456-both_sexes--irnt
Volume of grey matter in Planum Temporale (right),25873,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.919096507866406,0.00230691831172026,,,continuous-25873-both_sexes--irnt
L40 Psoriasis,131742,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,8105,273480,0.919315222527934,0.00398806565203573,,,icd_first_occurrence-131742-both_sexes--
Hernia surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1899,279644,0.919455609561605,-0.0106204353709007,,,categorical-20004-both_sexes-1402-
Volume of grey matter in Frontal Pole (left),25782,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.919655504171727,0.00281074058734153,,,continuous-25782-both_sexes--irnt
Retinal operation/vitrectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1697,279846,0.919906411787041,-0.00607277045409829,,,categorical-20004-both_sexes-1437-
Heel bone mineral density (BMD) (right),4124,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97843,,0.920280354795623,0.00114809600178498,,,continuous-4124-both_sexes--irnt
M43 Other deforming dorsopathies,131910,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,2859,278726,0.921167486702829,0.00168620128574559,,,icd_first_occurrence-131910-both_sexes--
K63.4 Coronary arteriography using two catheters,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4843,276743,0.92173221294288,0.00308573936383026,,,categorical-41200-both_sexes-K634-
"Heel bone mineral density (BMD) T-score, automated (right)",4125,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97895,,0.922435878148208,0.00117406482543461,,,continuous-4125-both_sexes--irnt
M51 Other intervertebral disk disorders,131924,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,13083,268502,0.923824808383486,-0.00417025901222702,,,icd_first_occurrence-131924-both_sexes--
M46 Other inflammatory spondylopathies,131914,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,1948,279637,0.9243395406116,-0.0101253017279398,,,icd_first_occurrence-131914-both_sexes--
K35 Acute appendicitis,131604,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,2494,279091,0.92450814090072,0.00687901688614227,,,icd_first_occurrence-131604-both_sexes--
Z66.5 Lumbar vertebra,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1796,279790,0.925023678356581,-0.00779416463839435,,,categorical-41210-both_sexes-Z665-
M85 Other disorders of bone density and structure,131972,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,7159,274426,0.92507169525779,-0.00469767426580798,,,icd_first_occurrence-131972-both_sexes--
Hypertension,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,72697,208846,1,0.000345408950635189,,,categorical-20002-both_sexes-1065-
Angina,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,8633,272910,1,-0.00307845232654159,,,categorical-20002-both_sexes-1074-
Gastro-oesophageal reflux (gord) / gastric reflux,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,12062,269481,1,-0.00157342924110657,,,categorical-20002-both_sexes-1138-
Irritable bowel syndrome,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,6678,274865,1,-0.00223417099351121,,,categorical-20002-both_sexes-1154-
Cataract,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,4117,277426,1,0.00274502510558658,,,categorical-20002-both_sexes-1278-
Osteoarthritis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,23012,258531,1,-0.00245371206877295,,,categorical-20002-both_sexes-1465-
Simvastatin,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,31621,249922,1,0.00266776167228759,,,categorical-20003-both_sexes-1140861958-
Aspirin,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,36597,244946,1,0.00186222833806813,,,categorical-20003-both_sexes-1140868226-
Fluoxetine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3282,278261,1,-0.00147904819826997,,,categorical-20003-both_sexes-1140879540-
Co-dydramol,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1763,279780,1,-0.00843177187419413,,,categorical-20003-both_sexes-1140923350-
Salbutamol 100micrograms spacehaler,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1795,279748,1,-0.00763891158758774,,,categorical-20003-both_sexes-1140926606-
Mouth/salivary gland surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1668,279875,1,-0.00356761349514013,,,categorical-20004-both_sexes-1130-
Testicular/scrotal operation,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1755,126460,1,-0.00896900836170185,,,categorical-20004-both_sexes-1216-
Spine or back surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,3291,278252,1,-0.00344883067896144,,,categorical-20004-both_sexes-1320-
Hysterectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,28487,124841,1,0.00177400800382849,,,categorical-20004-both_sexes-1357-
Lumpectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,9204,144124,1,0.00305676117686804,,,categorical-20004-both_sexes-1369-
Cataract extraction/lens implant,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,3071,278472,1,-0.00245092610169992,,,categorical-20004-both_sexes-1435-
Haemorroidectomy / piles surgery/ banding of piles,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,4982,276561,1,-0.00510288968168956,,,categorical-20004-both_sexes-1483-
Rhinoplasty / nose surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1810,279733,1,-0.0100763789954196,,,categorical-20004-both_sexes-1557-
Smoking status,20116,categorical,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,100268,180126,1,-0.000222087893024601,,,categorical-20116-both_sexes-1-
Ever addicted to any substance or behaviour,20401,categorical,,Online follow-up > Mental health > Addictions,,5500,86796,1,-0.00452118316025323,,,categorical-20401-both_sexes--
Ever sought or received professional help for mental distress,20499,categorical,,Online follow-up > Mental health > Mental distress,,36506,56539,1,-0.000296043120509912,,,categorical-20499-both_sexes--
Fractured/broken bones in last 5 years,2463,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,26985,253043,1,-0.00061619976944674,,,categorical-2463-both_sexes--
Bilateral oophorectomy (both ovaries removed),2834,categorical,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,12390,138785,1,0.00203394180811987,,,categorical-2834-both_sexes--
Q07.4 Total abdominal hysterectomy NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6122,147226,1,0.00488983808204801,,,categorical-41200-both_sexes-Q074-
W38.1 Primary total prosthetic replacement of hip joint not using cement,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2756,278830,1,0.00332875926218984,,,categorical-41200-both_sexes-W381-
K63.6 Coronary arteriography NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1891,279695,1,-0.00805862508515429,,,categorical-41210-both_sexes-K636-
Y71.3 Revisional operations NOC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1601,279985,1,-0.00337474154044309,,,categorical-41210-both_sexes-Y713-
Y82.9 Unspecified local anaesthetic,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,7654,273932,1,-0.00190126910679961,,,categorical-41210-both_sexes-Y829-
Y97.3 Radiology with post contrast,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8243,273343,1,-0.00486276633679472,,,categorical-41210-both_sexes-Y973-
Z27.2 Stomach,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,20131,261455,1,0.00244068849464475,,,categorical-41210-both_sexes-Z272-
Z27.6 Ileum,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6375,275211,1,-0.00220110254449296,,,categorical-41210-both_sexes-Z276-
Z28.2 Caecum,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,16548,265038,1,-0.00192731175166515,,,categorical-41210-both_sexes-Z282-
Z50.1 Skin of arm,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3297,278289,1,-0.00467805327258,,,categorical-41210-both_sexes-Z501-
Z85.6 Ankle joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1871,279715,1,-0.00889445197371599,,,categorical-41210-both_sexes-Z856-
Z86.4 Metatarsophalangeal joint of great toe,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1434,280152,1,0.00234183938601944,,,categorical-41210-both_sexes-Z864-
Vascular/heart problems diagnosed by doctor,6150,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,8690,272234,1,-0.00330358200203255,,,categorical-6150-both_sexes-2-
Vascular/heart problems diagnosed by doctor,6150,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,75412,205512,1,-0.000169787299875249,,,categorical-6150-both_sexes-4-
"Medication for pain relief, constipation, heartburn",6154,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,,38329,240182,1,0.000139203007915933,,,categorical-6154-both_sexes-1-
Portion size,100010,continuous,,Online follow-up > Diet by 24-hour recall > Typical diet yesterday,,43917,,1,0.000345695097365303,,,continuous-100010-both_sexes--
Vitamin B12,100013,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,1,0.00158119157326346,,,continuous-100013-both_sexes--irnt
Vitamin D,100021,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,1,0.00175255113519117,,,continuous-100021-both_sexes--irnt
Past tobacco smoking,1249,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,259498,,1,-0.000389249895986284,,,continuous-1249-both_sexes--
Fluid intelligence score,20016,continuous,,UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning,,100350,,1,0.000460310001003896,,,continuous-20016-both_sexes--irnt
"Forced expiratory volume in 1-second (FEV1), Best measure",20150,continuous,,UK Biobank Assessment Centre > Physical measures > Spirometry,,208760,,1,-0.000150317260463238,,,continuous-20150-both_sexes--irnt
Frequency of feeling guilt or remorse after drinking alcohol in last year,20409,continuous,,Online follow-up > Mental health > Alcohol use,,51440,,1,-0.000415804447922455,,,continuous-20409-both_sexes--
Age at first episode of depression,20433,continuous,,Online follow-up > Mental health > Depression,,48418,,1,0.00154507575128883,,,continuous-20433-both_sexes--irnt
Anterior thigh lean muscle volume (right),22403,continuous,,UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition,,5376,,1,0.00243264993318129,,,continuous-22403-both_sexes--irnt
Visceral adipose tissue volume (VAT),22407,continuous,,UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition,,5514,,1,-0.00050665653073065,,,continuous-22407-both_sexes--irnt
Abdominal subcutaneous adipose tissue volume (ASAT),22408,continuous,,UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition,,5514,,1,-0.000538530042103166,,,continuous-22408-both_sexes--irnt
Total trunk fat volume,22410,continuous,,UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition,,5514,,1,-0.00113632027718894,,,continuous-22410-both_sexes--irnt
Volume of white matter,25008,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16052,,1,0.00248059009488809,,,continuous-25008-both_sexes--irnt
Volume of thalamus (left),25011,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,1,-0.0014733681832161,,,continuous-25011-both_sexes--irnt
Volume of thalamus (right),25012,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,1,-0.00082114935609821,,,continuous-25012-both_sexes--irnt
Mean FA in inferior cerebellar peduncle on FA skeleton (left),25067,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,1,-0.00127519949606731,,,continuous-25067-both_sexes--irnt
Mean MD in inferior cerebellar peduncle on FA skeleton (right),25114,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,1,0.00034521017404905,,,continuous-25114-both_sexes--irnt
Mean MO in fornix on FA skeleton,25157,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,1,-0.00187870847113044,,,continuous-25157-both_sexes--irnt
Mean MO in posterior corona radiata on FA skeleton (left),25179,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,1,0.00012912920849494,,,continuous-25179-both_sexes--irnt
Mean L1 in cingulum cingulate gyrus on FA skeleton (right),25234,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,1,0.000737966841164987,,,continuous-25234-both_sexes--irnt
