Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Rosuvastatin,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1695,279848,0.907521916130843,-0.0402961666429985,,,categorical-20003-both_sexes-1141192410-
B86 Scabies,130320,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,1361,280224,0.907775653391568,-0.0402339220041665,,,icd_first_occurrence-130320-both_sexes--
H50 Other strabismus,131204,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,1350,280235,0.908503836834418,-0.0402235517100443,,,icd_first_occurrence-131204-both_sexes--
"M79 Other soft tissue disorders, not elsewhere classified",131960,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,46413,235172,0.908802027582358,0.0056519267309499,,,icd_first_occurrence-131960-both_sexes--
Ezetimibe,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1617,279926,0.908858597122962,-0.040331339870872,,,categorical-20003-both_sexes-1141192736-
O26 Maternal care for other conditions predominantly related to pregnancy,132206,icd_first_occurrence,,"Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium",,1375,151972,0.909133062374879,-0.0407708858826985,,,icd_first_occurrence-132206-both_sexes--
"A15 Respiratory tuberculosis, bacteriologically and histologically confirmed",130020,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,1417,280168,0.909147360347492,-0.0403403730251539,,,icd_first_occurrence-130020-both_sexes--
Mean OD in tapetum on FA skeleton (left),25439,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.909179292722874,,,,continuous-25439-both_sexes--irnt
Mean MO in inferior cerebellar peduncle on FA skeleton (left),25163,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.909333605246777,,,,continuous-25163-both_sexes--irnt
Heart arrhythmia,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1492,280051,0.909432811157845,-0.0402292676006007,,,categorical-20002-both_sexes-1077-
Z07.3 Spinal nerve root of lumbar spine,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1264,280322,0.909937089838153,-0.0402208380354161,,,categorical-41210-both_sexes-Z073-
Mean L3 in posterior corona radiata on FA skeleton (right),25322,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.910084870371753,,,,continuous-25322-both_sexes--irnt
Ulcerative colitis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1486,280057,0.91064453277659,-0.0402153742658791,,,categorical-20002-both_sexes-1463-
Y53.3 Approach to organ under computed tomography scan control,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1554,280032,0.910841166824423,-0.0402369592386902,,,categorical-41210-both_sexes-Y533-
J43 Emphysema,131490,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,1709,279876,0.911129041113002,-0.0403494251756061,,,icd_first_occurrence-131490-both_sexes--
Z27.3 Pylorus,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1422,280164,0.911345643224552,-0.0402823882940936,,,categorical-41210-both_sexes-Z273-
H20.2 Fibreoptic endoscopic cauterisation of lesion of colon,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1730,279856,0.911442821876226,-0.0402762884326648,,,categorical-41200-both_sexes-H202-
Type 2 diabetes,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1752,279791,0.911747417245073,-0.0402852460221291,,,categorical-20002-both_sexes-1223-
Joint disorder,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1301,280242,0.912746243386159,-0.0402127221036228,,,categorical-20002-both_sexes-1295-
X33.9 Unspecified other blood transfusion,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1333,280253,0.912861219693045,-0.0402212068799916,,,categorical-41200-both_sexes-X339-
E16 Other disorders of pancreatic internal secretion,130718,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,1602,279983,0.91287237364391,-0.0402419538434504,,,icd_first_occurrence-130718-both_sexes--
M45.9 Unspecified diagnostic endoscopic examination of bladder,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,18397,263189,0.91299483719031,-0.0013820229773156,,,categorical-41200-both_sexes-M459-
K61 Abscess of anal and rectal regions,131644,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1642,279943,0.913198932868361,-0.0402414620530711,,,icd_first_occurrence-131644-both_sexes--
Valsartan,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1302,280241,0.9132255645206,-0.0403036128079969,,,categorical-20003-both_sexes-1141145660-
M45.1 Diagnostic endoscopic examination of bladder and biopsy of lesion of bladder NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1475,280111,0.913455880667059,-0.0402552777727777,,,categorical-41200-both_sexes-M451-
K21 Gastro-oesophageal reflux disease,131584,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,34603,246982,0.913493799356595,-0.00823562041562921,,,icd_first_occurrence-131584-both_sexes--
Weighted-mean L3 in tract acoustic radiation (left),25623,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.913612088922859,,,,continuous-25623-both_sexes--irnt
N19 Unspecified renal failure,132034,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,1633,279952,0.914049684907377,-0.0402754947116786,,,icd_first_occurrence-132034-both_sexes--
Gabapentin,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1301,280242,0.915895151996888,-0.0401972209028757,,,categorical-20003-both_sexes-1140872228-
Mean ISOVF in external capsule on FA skeleton (left),25473,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.916150102206725,,,,continuous-25473-both_sexes--irnt
Weighted-mean ISOVF in tract acoustic radiation (right),25705,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.916430898156784,,,,continuous-25705-both_sexes--irnt
H22.1 Diagnostic fibreoptic endoscopic examination of colon and biopsy of lesion of colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1314,280272,0.918359568754126,-0.0402045036221578,,,categorical-41210-both_sexes-H221-
Mean ICVF in superior corona radiata on FA skeleton (right),25368,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.919958931175218,,,,continuous-25368-both_sexes--irnt
Mean FA in external capsule on FA skeleton (left),25089,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.92019651074206,,,,continuous-25089-both_sexes--irnt
Mean L2 in sagittal stratum on FA skeleton (right),25278,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.920309718029083,,,,continuous-25278-both_sexes--irnt
Mean ISOVF in superior cerebellar peduncle on FA skeleton (left),25453,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.92083228953201,,,,continuous-25453-both_sexes--irnt
Mean L3 in splenium of corpus callosum on FA skeleton,25300,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.92122786095926,,,,continuous-25300-both_sexes--irnt
Mean MD in superior longitudinal fasciculus on FA skeleton (right),25144,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.921577962749361,,,,continuous-25144-both_sexes--irnt
Volume of grey matter in Frontal Orbital Cortex (left),25846,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.922084320139598,,,,continuous-25846-both_sexes--irnt
Mean ICVF in inferior cerebellar peduncle on FA skeleton (left),25355,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.922130553326317,,,,continuous-25355-both_sexes--irnt
Mean OD in inferior cerebellar peduncle on FA skeleton (left),25403,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.922740380596383,,,,continuous-25403-both_sexes--irnt
Mean FA in uncinate fasciculus on FA skeleton (left),25101,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.92368181794899,,,,continuous-25101-both_sexes--irnt
Weighted-mean MD in tract anterior thalamic radiation (left),25517,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.924805296623708,,,,continuous-25517-both_sexes--irnt
Weighted-mean ISOVF in tract superior thalamic radiation (left),25727,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.925008562107702,,,,continuous-25727-both_sexes--irnt
Weighted-mean ICVF in tract anterior thalamic radiation (left),25652,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.925671648850996,,,,continuous-25652-both_sexes--irnt
Mean FA in cerebral peduncle on FA skeleton (left),25071,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.927244432673308,,,,continuous-25071-both_sexes--irnt
Mean L2 in posterior limb of internal capsule on FA skeleton (left),25267,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.928544934975642,,,,continuous-25267-both_sexes--irnt
Mean L3 in superior fronto-occipital fasciculus on FA skeleton (right),25338,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.929476684720867,,,,continuous-25338-both_sexes--irnt
Weighted-mean OD in tract corticospinal tract (left),25685,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.929577032943519,,,,continuous-25685-both_sexes--irnt
Mean L3 in external capsule on FA skeleton (left),25329,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.930091025972358,,,,continuous-25329-both_sexes--irnt
Weighted-mean MD in tract uncinate fasciculus (right),25541,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.93052196555735,,,,continuous-25541-both_sexes--irnt
Mean MD in external capsule on FA skeleton (left),25137,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.930576358838718,,,,continuous-25137-both_sexes--irnt
Mean OD in external capsule on FA skeleton (left),25425,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.932223201237556,,,,continuous-25425-both_sexes--irnt
"Volume of grey matter in Parahippocampal Gyrus, posterior division (right)",25851,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.932369037613219,,,,continuous-25851-both_sexes--irnt
Weighted-mean L2 in tract anterior thalamic radiation (left),25598,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.933711999702564,,,,continuous-25598-both_sexes--irnt
"Volume of grey matter in Supramarginal Gyrus, posterior division (right)",25821,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.935943707326938,,,,continuous-25821-both_sexes--irnt
Mean L3 in inferior cerebellar peduncle on FA skeleton (right),25306,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.935974191393585,,,,continuous-25306-both_sexes--irnt
"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (left)",25812,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.936082238060702,,,,continuous-25812-both_sexes--irnt
Mean MD in splenium of corpus callosum on FA skeleton,25108,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.937354832701601,,,,continuous-25108-both_sexes--irnt
Weighted-mean ICVF in tract middle cerebellar peduncle,25666,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.941180424243291,,,,continuous-25666-both_sexes--irnt
Weighted-mean MO in tract forceps major,25552,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.941482066266464,,,,continuous-25552-both_sexes--irnt
Mean MD in superior cerebellar peduncle on FA skeleton (left),25117,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.94265685860886,,,,continuous-25117-both_sexes--irnt
Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left),25461,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.943602366565075,,,,continuous-25461-both_sexes--irnt
Mean ICVF in anterior limb of internal capsule on FA skeleton (right),25360,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.944971098625053,,,,continuous-25360-both_sexes--irnt
